Mois;heures;Branche Nom;Somme de Auxiliaire de Chauffage;Somme de Chauffage;Somme de Eclairage Public;Somme de Climatisation;Somme de Lave-Linge;Somme de Lave-vaisselle;Somme de Sèche-linge;Somme de Réfrigérateurs et combinés;Somme de Congélateurs;Somme de Télévisions;Somme de Lecteurs DVD;Somme de Magnétoscopes;Somme de Ordinateurs fixes, secondaires et portables;Somme de Décodeurs, TNT, Satellite et TV ADSL;Somme de Imprimantes;Somme de Boxs et modems;Somme de Téléphones fixes;Somme de Chaîne-Hifi;Somme de Consoles de jeux;Somme de Grille Pain;Somme de Bouilloires électriques;Somme de Cafetières filtres / Machine à expresso;Somme de Micro-ondes;Somme de Mini-four;Somme de Friteuses;Somme de Hottes;Somme de Cuisinières;Somme de Aspirateur;Somme de Fers à repasser / Centrales vapeures;Somme de Ordinateurs;Somme de Imprimantes / Photocopieurs / Scanners;Somme de Serveurs;Somme de Faxs;Somme de Traceurs;Somme de Cuisson;Somme de Electroménager;Somme de Froid Alimentaire;Somme de Process;Somme de Energie;Somme de Agriculture;Somme de Pertes;Somme de Autres (Inconnu);Somme de ECS;Somme de Eclairage
3;13;IND Parachimie, industrie pharmaceutique;0;0,000979423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017364404;0;0;0,001489033;0,001683383;0;0,001244689
3;13;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;13;Résidence Principale;0,004651297;0,137442484;0;0,002834818;0,019198915;0,010553171;0,010995733;0,023775539;0,01420961;0,013996145;0,001273083;0;0,012488421;0,003806101;0,000992252;0,001964665;0;0,002300888;0,001669675;0,000164777;0,00029713;0,00253075;0,011504557;0,007525385;0,001239873;0,00074037;0,062172206;0,00135192;0,001758511;0;0;0;0;0;0;0;0;0;0;0;0,028365331;0,029545439;0,009766505;0,014468792
3;13;Résidence Secondaire;0,00152894;0,008565448;0;0;0,000355122;0,000217614;0,000166065;0,001241627;0,000225192;0,000683076;8,95E-06;0;0;0;0;0;0,000652669;1,04E-05;5,99E-06;4,12E-06;1,56E-05;0,000231112;0,000211275;9,81E-05;3,60E-05;4,80E-05;0,003218271;5,81E-05;3,56E-05;0;0;0;0;0;0;0;0;0;0;0;0,001442328;0,00157121;0,000646755;0,000769442
3;13;SPE Matériaux de construction;0;0,014144204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000990094;0;0;0
3;13;SPE Verre;0;0,002587912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000181154;0;0;0
3;13;Tertiaire - ADM-BUR;0,000100281;0,025115343;0;0,021214555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001126993;0;0;0,011876058;0,005502519;0,003311384;0;0;0,000453403;0,000411335;0,00526996;0,015242577;0;0;0,00791826;0,00851791;0,000328416;0,014647274
3;13;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004003162;0,057188029;0;0
3;13;Tertiaire - CHR;0,003505327;0,014999676;0;0,01064037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016551896;0;0;0;0;0;0;0;0,001298409;0,001080697;0,004798387;0,00054426;0;0;0,004547368;0,001973104;0,001286267;0,008284014
3;13;Tertiaire - COM;0,003127004;0,012783062;0;0,015086138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00102406;0;0;0;0;0;0;0;0,000355841;0;0,00649053;0,002208576;0;0;0,004938578;0,003520358;0,000445831;0,025509714
3;13;Tertiaire - ENS;9,14E-05;0,002802034;0;0,000823963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002135851;0;0;0,000750218;0,000170549;0,00017814;0;0;0,000396358;0;0,001049126;0;0;0;0,001028459;0,000400041;0,000411998;0,005482583
3;13;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;13;Tertiaire - HCO;9,55E-05;0,003412778;0;0,000652598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001501718;0;0;0;0;0;0;0;0,000433434;0;0,000489696;0,000624871;0;0;0,000624176;0,000327463;0,00036739;0,001011311
3;13;Tertiaire - SAN;0,000285852;0,004841477;0;0,012080186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001476043;0;0;0;0;0;0;0;0,000498095;0;0,001945102;0,000827341;0;0;0,002032298;0,001183692;0,000738811;0,005156232
3;13;Tertiaire - SPL;0;0,003945817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,33E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000953484;0,009105305;0,000526817;0
3;13;Tertiaire - TRA;0;0,00119735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,94E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000421581;0,004728609;7,72E-05;0
3;14;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009023113;0;0,002031272;0,000918685;0,002069686;0;0
3;14;IND Agroalimentaires;0;0,000429877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005905162;0;0;0,000455407;7,06E-06;0;0,000163715
3;14;IND Chimie & matériaux plastiques ;0;2,13E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025689712;0;0;0,00196565;0,001894377;0;0,000475279
3;14;IND Composants électriques et électroniques;0;0,000460102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01924687;0;0;0,00161291;0,001475971;0;0,00185863
3;14;IND Construction Mécanique;0;5,45E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001581677;0;0;0,000130601;4,52E-05;0;0,00018435
3;14;IND Construction navale et aéronautique, armement;0;0,000273437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005072613;0;0;0,000474344;0,000928985;0;0,000501302
3;14;IND Équipement de transport ;0;5,18E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001845672;0;0;0,000151354;5,05E-05;0;0,000214241
3;14;IND Fonderie, travail des métaux;0;0,00018686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005975241;0;0;0,000462142;0,000175115;0;0,000264807
3;14;IND Minerai, métal ferreux/non ferreux ;0;9,98E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002189894;0;0;0,000161122;4,70E-05;0;5,48E-05
3;14;IND Papier;0;0,00026392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002934024;0;0;0,000231933;5,48E-05;0;6,06E-05
3;14;IND Parachimie, industrie pharmaceutique;0;0,000979423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017364404;0;0;0,001489033;0,001683383;0;0,001244689
3;14;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;14;Résidence Principale;0,004604737;0,135148475;0;0,002722853;0,018279649;0,016123045;0,018636836;0,022817687;0,01420961;0,027312802;0,001294772;0;0,012698654;0,004040323;0,000992252;0,001964665;0;0,002218714;0,001669675;0,000926161;0,000415982;0,002738498;0,005527338;0,003007034;0,000362716;0,000239657;0,03052837;0,000674519;0,001797192;0;0;0;0;0;0;0;0;0;0;0;0,027640093;0,029545439;0,021703344;0,012657474
3;14;Résidence Secondaire;0,001515702;0,008381887;0;0;0,000338119;0,000332469;0,000281466;0,001191605;0,000225192;0,00133299;9,10E-06;0;0;0;0;0;0,000652669;1,00E-05;5,99E-06;2,32E-05;2,19E-05;0,000250084;0,000101506;3,92E-05;1,05E-05;1,55E-05;0,001580265;2,90E-05;3,63E-05;0;0;0;0;0;0;0;0;0;0;0;0,001404638;0,00157121;0,001437233;0,000673117
3;14;SPE Matériaux de construction;0;0,014144204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000990094;0;0;0
3;14;SPE Verre;0;0,002587912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000181154;0;0;0
3;14;Tertiaire - ADM-BUR;9,85E-05;0,024620299;0;0,023492797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001013028;0;0;0,013986924;0,006066283;0,003311384;0;0;0,000453403;0,000498844;0,004860423;0,015242577;0;0;0,008355924;0,00851791;0,000729814;0,016478183
3;14;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004003162;0,057188029;0;0
3;14;Tertiaire - CHR;0,003474978;0,014843633;0;0,0105324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014878108;0;0;0;0;0;0;0;0,001298409;0,001310609;0,004425497;0,00054426;0;0;0,004509637;0,001973104;0,002858371;0,008284014
3;14;Tertiaire - COM;0,003095702;0,012625352;0;0,014959299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000920503;0;0;0;0;0;0;0;0,000355841;0;0,005986141;0,002208576;0;0;0,004912055;0,003520358;0,000990735;0,025509714
3;14;Tertiaire - ENS;8,96E-05;0,002731557;0;0,000936747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001919866;0;0;0,00085497;0,000187011;0,00017814;0;0;0,000396358;0;0,000967597;0;0;0;0,001102175;0,000400041;0,000915551;0,006167906
3;14;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;14;Tertiaire - HCO;9,46E-05;0,003355816;0;0,000626823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001349859;0;0;0;0;0;0;0;0,000433434;0;0,000451641;0,000624871;0;0;0,000627594;0,000327463;0,000816423;0,000884707
3;14;Tertiaire - SAN;0,000282749;0,004775833;0;0,011960124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00132678;0;0;0;0;0;0;0;0,000498095;0;0,001793945;0,000827341;0;0;0,002061261;0,001183692;0,001641801;0,005156232
3;14;Tertiaire - SPL;0;0,003857848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000243137;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00100639;0,009105305;0,001170703;0
3;14;Tertiaire - TRA;0;0,001170656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000109312;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000432607;0,004728609;0,000171522;0
3;15;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009023113;0;0,002031272;0,000918685;0,002069686;0;0
3;15;IND Agroalimentaires;0;0,000429877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005905162;0;0;0,000455407;7,06E-06;0;0,000163715
3;15;IND Chimie & matériaux plastiques ;0;2,13E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025689712;0;0;0,00196565;0,001894377;0;0,000475279
3;15;IND Composants électriques et électroniques;0;0,000460102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01924687;0;0;0,00161291;0,001475971;0;0,00185863
3;15;IND Construction Mécanique;0;5,45E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001581677;0;0;0,000130601;4,52E-05;0;0,00018435
3;15;IND Construction navale et aéronautique, armement;0;0,000273437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005072613;0;0;0,000474344;0,000928985;0;0,000501302
3;15;IND Équipement de transport ;0;5,18E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001845672;0;0;0,000151354;5,05E-05;0;0,000214241
3;15;IND Fonderie, travail des métaux;0;0,00018686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005975241;0;0;0,000462142;0,000175115;0;0,000264807
3;15;IND Minerai, métal ferreux/non ferreux ;0;9,98E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002189894;0;0;0,000161122;4,70E-05;0;5,48E-05
3;15;IND Papier;0;0,00026392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002934024;0;0;0,000231933;5,48E-05;0;6,06E-05
3;15;IND Parachimie, industrie pharmaceutique;0;0,000979423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017364404;0;0;0,001489033;0,001683383;0;0,001244689
3;15;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;15;Résidence Principale;0,004629949;0,14170036;0;0,0004154;0,013129568;0,0103498;0,015654943;0,02243734;0,01420961;0,023317805;0,001270205;0;0,012699463;0,004215989;0,000992252;0,001964665;0;0,002169409;0,001669675;0,000198869;0,000534166;0,001245809;0,001985275;0,00086414;0,000174487;0,000145506;0,012526302;0,00059669;0,003422012;0;0;0;0;0;0;0;0;0;0;0;0,024999204;0,029545439;0,01953301;0,015533342
3;15;Résidence Secondaire;0,00152356;0,008785288;0;0;0,000242858;0,00021342;0,000236431;0,001171742;0,000225192;0,001138016;8,93E-06;0;0;0;0;0;0,000652669;9,79E-06;5,99E-06;4,97E-06;2,81E-05;0,000113769;3,65E-05;1,13E-05;5,07E-06;9,44E-06;0,000648409;2,56E-05;6,92E-05;0;0;0;0;0;0;0;0;0;0;0;0,001319987;0,00157121;0,00129351;0,000826054
3;15;SPE Matériaux de construction;0;0,014144204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000990094;0;0;0
3;15;SPE Verre;0;0,002587912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000181154;0;0;0
3;15;Tertiaire - ADM-BUR;9,82E-05;0,024596513;0;0,025290519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000633142;0;0;0,015044121;0,006348636;0,003311384;0;0;0,000453403;0,000401727;0,004542;0,015242577;0;0;0,008645615;0,00851791;0,000656832;0,01837181
3;15;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004003162;0,057188029;0;0
3;15;Tertiaire - CHR;0,003492993;0,014936258;0;0,0101378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009298818;0;0;0;0;0;0;0;0,001298409;0,001055454;0,004135566;0,00054426;0;0;0,004042247;0,001973104;0,002572534;0,008301185
3;15;Tertiaire - COM;0,003112652;0,012710752;0;0,014532566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000575314;0;0;0;0;0;0;0;0,000355841;0;0,005593967;0,002208576;0;0;0,004832492;0,003520358;0,000891661;0,025533916
3;15;Tertiaire - ENS;8,95E-05;0,002725562;0;0,001028951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001199916;0;0;0,000971016;0,000205249;0,00017814;0;0;0,000396358;0;0,000904206;0;0;0;0,001105972;0,000400041;0,000823996;0,006876704
3;15;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;15;Tertiaire - HCO;9,51E-05;0,003518503;0;9,56E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000843662;0;0;0;0;0;0;0;0,000433434;0;0,000422052;0,000624871;0;0;0,000572685;0,000327463;0,000734781;0,001085718
3;15;Tertiaire - SAN;0,000284319;0,004809061;0;0,011545112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000829238;0;0;0;0;0;0;0;0,000498095;0;0,001676417;0,000827341;0;0;0,001980441;0,001183692;0,001477621;0,005161124
3;15;Tertiaire - SPL;0;0,003845239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,22E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000983947;0,009105305;0,001053633;0
3;15;Tertiaire - TRA;0;0,00116683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,35E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00042513;0,004728609;0,00015437;0
3;16;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009023113;0;0,002031272;0,000918685;0,002069686;0;0
3;16;IND Agroalimentaires;0;0,000429877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005905162;0;0;0,000455407;7,06E-06;0;0,000163715
3;16;IND Chimie & matériaux plastiques ;0;2,13E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025689712;0;0;0,00196565;0,001894377;0;0,000475279
3;16;IND Composants électriques et électroniques;0;0,000460102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01924687;0;0;0,00161291;0,001475971;0;0,00185863
3;16;IND Construction Mécanique;0;5,45E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001581677;0;0;0,000130601;4,52E-05;0;0,00018435
3;16;IND Construction navale et aéronautique, armement;0;0,000273437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005072613;0;0;0,000474344;0,000928985;0;0,000501302
3;16;IND Équipement de transport ;0;5,18E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001845672;0;0;0,000151354;5,05E-05;0;0,000214241
3;16;IND Fonderie, travail des métaux;0;0,00018686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005975241;0;0;0,000462142;0,000175115;0;0,000264807
3;16;IND Minerai, métal ferreux/non ferreux ;0;9,98E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002189894;0;0;0,000161122;4,70E-05;0;5,48E-05
3;16;IND Papier;0;0,00026392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002934024;0;0;0,000231933;5,48E-05;0;6,06E-05
3;16;IND Parachimie, industrie pharmaceutique;0;0,000979423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017364404;0;0;0,001489033;0,001683383;0;0,001244689
3;16;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;16;Résidence Principale;0,004574182;0,145952271;0;0;0,0142628;0,005468725;0,009318418;0,022944404;0,01420961;0,016659476;0,001273083;0;0,013175171;0,003981767;0,000992252;0,001964665;0;0,002157083;0,001669675;0;0,000200312;0,000717198;0,001924533;0,00052127;0,000126726;0,00010271;0,009960283;0,000605337;0,003156808;0;0;0;0;0;0;0;0;0;0;0;0,022979943;0,029545439;0,005425836;0,017394863
3;16;Résidence Secondaire;0,001507616;0,009012976;0;0;0,000263819;0,000112769;0,000140733;0,001198222;0,000225192;0,000813059;8,95E-06;0;0;0;0;0;0,000652669;9,74E-06;5,99E-06;0;1,05E-05;6,55E-05;3,53E-05;6,80E-06;3,68E-06;6,66E-06;0,000515582;2,60E-05;6,38E-05;0;0;0;0;0;0;0;0;0;0;0;0,001227886;0,00157121;0,000359308;0,000925049
3;16;SPE Matériaux de construction;0;0,014144204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000990094;0;0;0
3;16;SPE Verre;0;0,002587912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000181154;0;0;0
3;16;Tertiaire - ADM-BUR;9,70E-05;0,024230345;0;0,024208371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000633142;0;0;0,014890411;0,006307583;0,003311384;0;0;0,000453403;0,000247797;0,004388423;0,015242577;0;0;0,008483741;0,00851791;0,000182453;0,018485497
3;16;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004003162;0,057188029;0;0
3;16;Tertiaire - CHR;0,00345644;0,014748315;0;0,009498257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009298818;0;0;0;0;0;0;0;0,001298409;0,000651034;0,003995733;0,00054426;0;0;0,003815789;0,001973104;0,000714593;0,008332309
3;16;Tertiaire - COM;0,00307516;0,012521856;0;0,013849557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000575314;0;0;0;0;0;0;0;0,000355841;0;0,005404821;0,002208576;0;0;0,004713587;0,003520358;0,000247684;0,025577786
3;16;Tertiaire - ENS;8,81E-05;0,002673455;0;0,00098083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001199916;0;0;0,000995593;0,000209111;0,00017814;0;0;0,000396358;0;0,000873633;0;0;0;0,001060035;0,000400041;0,000228888;0,006919258
3;16;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;16;Tertiaire - HCO;9,40E-05;0,003624081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000843662;0;0;0;0;0;0;0;0,000433434;0;0,000407782;0,000624871;0;0;0,000544263;0,000327463;0,000204106;0,001215831
3;16;Tertiaire - SAN;0,000280617;0,004730733;0;0,010878048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000829238;0;0;0;0;0;0;0;0,000498095;0;0,001619734;0,000827341;0;0;0,001849956;0,001183692;0,00041045;0,005169992
3;16;Tertiaire - SPL;0;0,003786684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000922927;0,009105305;0,000292676;0
3;16;Tertiaire - TRA;0;0,001149061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000414439;0,004728609;4,29E-05;0
3;17;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,008716764;0;0,002031272;0,000892322;0,001999417;0;0
3;17;IND Agroalimentaires;0;0,000426763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005862385;0;0;0,000452108;7,01E-06;0;0,000162529
3;17;IND Chimie & matériaux plastiques ;0;2,13E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025645007;0;0;0,001962229;0,00189108;0;0,000474452
3;17;IND Composants électriques et électroniques;0;0,00041624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017412038;0;0;0,001459149;0,001335264;0;0,001681444
