TIMESTAMP,TECHNOLOGIES,availabilityFactor
308,Thermal,1.0
309,Thermal,1.0
310,Thermal,1.0
311,Thermal,1.0
312,Thermal,1.0
313,Thermal,1.0
314,Thermal,1.0
315,Thermal,1.0
316,Thermal,1.0
317,Thermal,1.0
318,Thermal,1.0
319,Thermal,1.0
320,Thermal,1.0
321,Thermal,1.0
322,Thermal,1.0
323,Thermal,1.0
324,Thermal,1.0
325,Thermal,1.0
326,Thermal,1.0
327,Thermal,1.0
328,Thermal,1.0
329,Thermal,1.0
330,Thermal,1.0
331,Thermal,1.0
332,Thermal,1.0
333,Thermal,1.0
334,Thermal,1.0
335,Thermal,1.0
336,Thermal,1.0
337,Thermal,1.0
338,Thermal,1.0
339,Thermal,1.0
340,Thermal,1.0
341,Thermal,1.0
342,Thermal,1.0
343,Thermal,1.0
344,Thermal,1.0
345,Thermal,1.0
346,Thermal,1.0
347,Thermal,1.0
348,Thermal,1.0
349,Thermal,1.0
350,Thermal,1.0
351,Thermal,1.0
352,Thermal,1.0
353,Thermal,1.0
354,Thermal,1.0
355,Thermal,1.0
356,Thermal,1.0
357,Thermal,1.0
358,Thermal,1.0
359,Thermal,1.0
360,Thermal,1.0
361,Thermal,1.0
362,Thermal,1.0
363,Thermal,1.0
364,Thermal,1.0
365,Thermal,1.0
366,Thermal,1.0
367,Thermal,1.0
368,Thermal,1.0
369,Thermal,1.0
370,Thermal,1.0
371,Thermal,1.0
372,Thermal,1.0
373,Thermal,1.0
374,Thermal,1.0
375,Thermal,1.0
376,Thermal,1.0
377,Thermal,1.0
378,Thermal,1.0
379,Thermal,1.0
380,Thermal,1.0
381,Thermal,1.0
382,Thermal,1.0
383,Thermal,1.0
384,Thermal,1.0
385,Thermal,1.0
386,Thermal,1.0
387,Thermal,1.0
388,Thermal,1.0
389,Thermal,1.0
390,Thermal,1.0
391,Thermal,1.0
392,Thermal,1.0
393,Thermal,1.0
394,Thermal,1.0
395,Thermal,1.0
396,Thermal,1.0
397,Thermal,1.0
398,Thermal,1.0
399,Thermal,1.0
400,Thermal,1.0
401,Thermal,1.0
402,Thermal,1.0
403,Thermal,1.0
404,Thermal,1.0
405,Thermal,1.0
406,Thermal,1.0
407,Thermal,1.0
408,Thermal,1.0
409,Thermal,1.0
410,Thermal,1.0
411,Thermal,1.0
412,Thermal,1.0
413,Thermal,1.0
414,Thermal,1.0
415,Thermal,1.0
416,Thermal,1.0
417,Thermal,1.0
418,Thermal,1.0
419,Thermal,1.0
420,Thermal,1.0
421,Thermal,1.0
422,Thermal,1.0
423,Thermal,1.0
424,Thermal,1.0
425,Thermal,1.0
426,Thermal,1.0
427,Thermal,1.0
428,Thermal,1.0
429,Thermal,1.0
430,Thermal,1.0
431,Thermal,1.0
432,Thermal,1.0
433,Thermal,1.0
434,Thermal,1.0
435,Thermal,1.0
436,Thermal,1.0
437,Thermal,1.0
438,Thermal,1.0
439,Thermal,1.0
440,Thermal,1.0
441,Thermal,1.0
442,Thermal,1.0
443,Thermal,1.0
444,Thermal,1.0
445,Thermal,1.0
446,Thermal,1.0
447,Thermal,1.0
448,Thermal,1.0
449,Thermal,1.0
450,Thermal,1.0
451,Thermal,1.0
452,Thermal,1.0
453,Thermal,1.0
454,Thermal,1.0
455,Thermal,1.0
456,Thermal,1.0
457,Thermal,1.0
458,Thermal,1.0
459,Thermal,1.0
460,Thermal,1.0
461,Thermal,1.0
462,Thermal,1.0
463,Thermal,1.0
464,Thermal,1.0
465,Thermal,1.0
466,Thermal,1.0
467,Thermal,1.0
468,Thermal,1.0
469,Thermal,1.0
470,Thermal,1.0
471,Thermal,1.0
472,Thermal,1.0
473,Thermal,1.0
474,Thermal,1.0
475,Thermal,1.0
476,Thermal,1.0
477,Thermal,1.0
478,Thermal,1.0
479,Thermal,1.0
480,Thermal,1.0
481,Thermal,1.0
482,Thermal,1.0
483,Thermal,1.0
484,Thermal,1.0
485,Thermal,1.0
486,Thermal,1.0
487,Thermal,1.0
488,Thermal,1.0
489,Thermal,1.0
490,Thermal,1.0
491,Thermal,1.0
492,Thermal,1.0
493,Thermal,1.0
494,Thermal,1.0
495,Thermal,1.0
496,Thermal,1.0
497,Thermal,1.0
498,Thermal,1.0
499,Thermal,1.0
500,Thermal,1.0
501,Thermal,1.0
502,Thermal,1.0
503,Thermal,1.0
504,Thermal,1.0
505,Thermal,1.0
506,Thermal,1.0
507,Thermal,1.0
508,Thermal,1.0
509,Thermal,1.0
510,Thermal,1.0
511,Thermal,1.0
512,Thermal,1.0
513,Thermal,1.0
514,Thermal,1.0
515,Thermal,1.0
516,Thermal,1.0
517,Thermal,1.0
518,Thermal,1.0
519,Thermal,1.0
520,Thermal,1.0
521,Thermal,1.0
522,Thermal,1.0
523,Thermal,1.0
524,Thermal,1.0
525,Thermal,1.0
526,Thermal,1.0
527,Thermal,1.0
528,Thermal,1.0
529,Thermal,1.0
530,Thermal,1.0
531,Thermal,1.0
532,Thermal,1.0
533,Thermal,1.0
534,Thermal,1.0
535,Thermal,1.0
536,Thermal,1.0
537,Thermal,1.0
538,Thermal,1.0
539,Thermal,1.0
540,Thermal,1.0
541,Thermal,1.0
542,Thermal,1.0
543,Thermal,1.0
544,Thermal,1.0
545,Thermal,1.0
546,Thermal,1.0
547,Thermal,1.0
548,Thermal,1.0
549,Thermal,1.0
550,Thermal,1.0
551,Thermal,1.0
552,Thermal,1.0
553,Thermal,1.0
554,Thermal,1.0
555,Thermal,1.0
556,Thermal,1.0
557,Thermal,1.0
558,Thermal,1.0
559,Thermal,1.0
560,Thermal,1.0
561,Thermal,1.0
562,Thermal,1.0
563,Thermal,1.0
564,Thermal,1.0
565,Thermal,1.0
566,Thermal,1.0
567,Thermal,1.0
568,Thermal,1.0
569,Thermal,1.0
570,Thermal,1.0
571,Thermal,1.0
572,Thermal,1.0
573,Thermal,1.0
574,Thermal,1.0
575,Thermal,1.0
576,Thermal,1.0
577,Thermal,1.0
578,Thermal,1.0
579,Thermal,1.0
580,Thermal,1.0
581,Thermal,1.0
582,Thermal,1.0
583,Thermal,1.0
584,Thermal,1.0
585,Thermal,1.0
586,Thermal,1.0
587,Thermal,1.0
588,Thermal,1.0
589,Thermal,1.0
590,Thermal,1.0
591,Thermal,1.0
592,Thermal,1.0
593,Thermal,1.0
594,Thermal,1.0
595,Thermal,1.0
596,Thermal,1.0
597,Thermal,1.0
598,Thermal,1.0
599,Thermal,1.0
600,Thermal,1.0
601,Thermal,1.0
602,Thermal,1.0
603,Thermal,1.0
604,Thermal,1.0
605,Thermal,1.0
606,Thermal,1.0
607,Thermal,1.0
608,Thermal,1.0
609,Thermal,1.0
610,Thermal,1.0
611,Thermal,1.0
612,Thermal,1.0
613,Thermal,1.0
614,Thermal,1.0
615,Thermal,1.0
616,Thermal,1.0
617,Thermal,1.0
618,Thermal,1.0
619,Thermal,1.0
620,Thermal,1.0
621,Thermal,1.0
622,Thermal,1.0
623,Thermal,1.0
624,Thermal,1.0
625,Thermal,1.0
626,Thermal,1.0
627,Thermal,1.0
628,Thermal,1.0
629,Thermal,1.0
630,Thermal,1.0
631,Thermal,1.0
632,Thermal,1.0
633,Thermal,1.0
634,Thermal,1.0
635,Thermal,1.0
636,Thermal,1.0
637,Thermal,1.0
638,Thermal,1.0
639,Thermal,1.0
640,Thermal,1.0
641,Thermal,1.0
642,Thermal,1.0
643,Thermal,1.0
644,Thermal,1.0
645,Thermal,1.0
646,Thermal,1.0
647,Thermal,1.0
648,Thermal,1.0
649,Thermal,1.0
650,Thermal,1.0
651,Thermal,1.0
652,Thermal,1.0
653,Thermal,1.0
654,Thermal,1.0
655,Thermal,1.0
656,Thermal,1.0
657,Thermal,1.0
658,Thermal,1.0
659,Thermal,1.0
660,Thermal,1.0
661,Thermal,1.0
662,Thermal,1.0
663,Thermal,1.0
664,Thermal,1.0
665,Thermal,1.0
666,Thermal,1.0
667,Thermal,1.0
668,Thermal,1.0
669,Thermal,1.0
670,Thermal,1.0
671,Thermal,1.0
672,Thermal,1.0
673,Thermal,1.0
674,Thermal,1.0
675,Thermal,1.0
676,Thermal,1.0
677,Thermal,1.0
678,Thermal,1.0
679,Thermal,1.0
680,Thermal,1.0
681,Thermal,1.0
682,Thermal,1.0
683,Thermal,1.0
684,Thermal,1.0
685,Thermal,1.0
686,Thermal,1.0
687,Thermal,1.0
688,Thermal,1.0
689,Thermal,1.0
690,Thermal,1.0
691,Thermal,1.0
692,Thermal,1.0
693,Thermal,1.0
694,Thermal,1.0
695,Thermal,1.0
696,Thermal,1.0
697,Thermal,1.0
698,Thermal,1.0
699,Thermal,1.0
700,Thermal,1.0
701,Thermal,1.0
702,Thermal,1.0
703,Thermal,1.0
704,Thermal,1.0
705,Thermal,1.0
706,Thermal,1.0
707,Thermal,1.0
708,Thermal,1.0
709,Thermal,1.0
710,Thermal,1.0
711,Thermal,1.0
712,Thermal,1.0
713,Thermal,1.0
714,Thermal,1.0
715,Thermal,1.0
716,Thermal,1.0
717,Thermal,1.0
718,Thermal,1.0
719,Thermal,1.0
720,Thermal,1.0
721,Thermal,1.0
722,Thermal,1.0
723,Thermal,1.0
724,Thermal,1.0
725,Thermal,1.0
726,Thermal,1.0
727,Thermal,1.0
728,Thermal,1.0
729,Thermal,1.0
730,Thermal,1.0
731,Thermal,1.0
732,Thermal,1.0
733,Thermal,1.0
734,Thermal,1.0
735,Thermal,1.0
736,Thermal,1.0
737,Thermal,1.0
738,Thermal,1.0
739,Thermal,1.0
740,Thermal,1.0
741,Thermal,1.0
742,Thermal,1.0
743,Thermal,1.0
744,Thermal,1.0
745,Thermal,1.0
746,Thermal,1.0
747,Thermal,1.0
748,Thermal,1.0
749,Thermal,1.0
750,Thermal,1.0
751,Thermal,1.0
752,Thermal,1.0
753,Thermal,1.0
754,Thermal,1.0
755,Thermal,1.0
756,Thermal,1.0
757,Thermal,1.0
758,Thermal,1.0
759,Thermal,1.0
760,Thermal,1.0
761,Thermal,1.0
762,Thermal,1.0
763,Thermal,1.0
764,Thermal,1.0
765,Thermal,1.0
766,Thermal,1.0
767,Thermal,1.0
768,Thermal,1.0
769,Thermal,1.0
770,Thermal,1.0
771,Thermal,1.0
772,Thermal,1.0
773,Thermal,1.0
774,Thermal,1.0
775,Thermal,1.0
776,Thermal,1.0
777,Thermal,1.0
778,Thermal,1.0
779,Thermal,1.0
780,Thermal,1.0
781,Thermal,1.0
782,Thermal,1.0
783,Thermal,1.0
784,Thermal,1.0
785,Thermal,1.0
786,Thermal,1.0
787,Thermal,1.0
788,Thermal,1.0
789,Thermal,1.0
790,Thermal,1.0
791,Thermal,1.0
792,Thermal,1.0
793,Thermal,1.0
794,Thermal,1.0
795,Thermal,1.0
796,Thermal,1.0
797,Thermal,1.0
798,Thermal,1.0
799,Thermal,1.0
800,Thermal,1.0
801,Thermal,1.0
802,Thermal,1.0
803,Thermal,1.0
804,Thermal,1.0
805,Thermal,1.0
806,Thermal,1.0
807,Thermal,1.0
808,Thermal,1.0
809,Thermal,1.0
810,Thermal,1.0
811,Thermal,1.0
812,Thermal,1.0
813,Thermal,1.0
814,Thermal,1.0
815,Thermal,1.0
816,Thermal,1.0
817,Thermal,1.0
818,Thermal,1.0
819,Thermal,1.0
820,Thermal,1.0
821,Thermal,1.0
822,Thermal,1.0
823,Thermal,1.0
824,Thermal,1.0
825,Thermal,1.0
826,Thermal,1.0
827,Thermal,1.0
828,Thermal,1.0
829,Thermal,1.0
830,Thermal,1.0
831,Thermal,1.0
832,Thermal,1.0
833,Thermal,1.0
834,Thermal,1.0
835,Thermal,1.0
836,Thermal,1.0
837,Thermal,1.0
838,Thermal,1.0
839,Thermal,1.0
840,Thermal,1.0
841,Thermal,1.0
842,Thermal,1.0
843,Thermal,1.0
844,Thermal,1.0
845,Thermal,1.0
846,Thermal,1.0
847,Thermal,1.0
848,Thermal,1.0
849,Thermal,1.0
850,Thermal,1.0
851,Thermal,1.0
852,Thermal,1.0
853,Thermal,1.0
854,Thermal,1.0
855,Thermal,1.0
856,Thermal,1.0
857,Thermal,1.0
858,Thermal,1.0
859,Thermal,1.0
860,Thermal,1.0
861,Thermal,1.0
862,Thermal,1.0
863,Thermal,1.0
864,Thermal,1.0
865,Thermal,1.0
866,Thermal,1.0
867,Thermal,1.0
868,Thermal,1.0
869,Thermal,1.0
870,Thermal,1.0
871,Thermal,1.0
872,Thermal,1.0
873,Thermal,1.0
874,Thermal,1.0
875,Thermal,1.0
876,Thermal,1.0
877,Thermal,1.0
878,Thermal,1.0
879,Thermal,1.0
880,Thermal,1.0
881,Thermal,1.0
882,Thermal,1.0
883,Thermal,1.0
884,Thermal,1.0
885,Thermal,1.0
886,Thermal,1.0
887,Thermal,1.0
888,Thermal,1.0
889,Thermal,1.0
890,Thermal,1.0
891,Thermal,1.0
892,Thermal,1.0
893,Thermal,1.0
894,Thermal,1.0
895,Thermal,1.0
896,Thermal,1.0
897,Thermal,1.0
898,Thermal,1.0
899,Thermal,1.0
900,Thermal,1.0
901,Thermal,1.0
902,Thermal,1.0
903,Thermal,1.0
904,Thermal,1.0
905,Thermal,1.0
906,Thermal,1.0
907,Thermal,1.0
908,Thermal,1.0
909,Thermal,1.0
910,Thermal,1.0
911,Thermal,1.0
912,Thermal,1.0
913,Thermal,1.0
914,Thermal,1.0
915,Thermal,1.0
916,Thermal,1.0
917,Thermal,1.0
918,Thermal,1.0
919,Thermal,1.0
920,Thermal,1.0
921,Thermal,1.0
922,Thermal,1.0
923,Thermal,1.0
924,Thermal,1.0
925,Thermal,1.0
926,Thermal,1.0
927,Thermal,1.0
928,Thermal,1.0
929,Thermal,1.0
930,Thermal,1.0
931,Thermal,1.0
932,Thermal,1.0
933,Thermal,1.0
934,Thermal,1.0
935,Thermal,1.0
936,Thermal,1.0
937,Thermal,1.0
938,Thermal,1.0
939,Thermal,1.0
940,Thermal,1.0
941,Thermal,1.0
942,Thermal,1.0
943,Thermal,1.0
944,Thermal,1.0
945,Thermal,1.0
946,Thermal,1.0
947,Thermal,1.0
948,Thermal,1.0
949,Thermal,1.0
950,Thermal,1.0
951,Thermal,1.0
952,Thermal,1.0
953,Thermal,1.0
954,Thermal,1.0
955,Thermal,1.0
956,Thermal,1.0
957,Thermal,1.0
958,Thermal,1.0
959,Thermal,1.0
960,Thermal,1.0
961,Thermal,1.0
962,Thermal,1.0
963,Thermal,1.0
964,Thermal,1.0
965,Thermal,1.0
966,Thermal,1.0
967,Thermal,1.0
968,Thermal,1.0
969,Thermal,1.0
970,Thermal,1.0
971,Thermal,1.0
972,Thermal,1.0
973,Thermal,1.0
974,Thermal,1.0
975,Thermal,1.0
976,Thermal,1.0
977,Thermal,1.0
978,Thermal,1.0
979,Thermal,1.0
980,Thermal,1.0
981,Thermal,1.0
982,Thermal,1.0
983,Thermal,1.0
984,Thermal,1.0
985,Thermal,1.0
986,Thermal,1.0
987,Thermal,1.0
988,Thermal,1.0
989,Thermal,1.0
990,Thermal,1.0
991,Thermal,1.0
992,Thermal,1.0
993,Thermal,1.0
994,Thermal,1.0
995,Thermal,1.0
996,Thermal,1.0
997,Thermal,1.0
998,Thermal,1.0
999,Thermal,1.0
1000,Thermal,1.0
1001,Thermal,1.0
1002,Thermal,1.0
1003,Thermal,1.0
1004,Thermal,1.0
1005,Thermal,1.0
1006,Thermal,1.0
1007,Thermal,1.0
1008,Thermal,1.0
1009,Thermal,1.0
1010,Thermal,1.0
1011,Thermal,1.0
1012,Thermal,1.0
1013,Thermal,1.0
1014,Thermal,1.0
1015,Thermal,1.0
1016,Thermal,1.0
1017,Thermal,1.0
1018,Thermal,1.0
1019,Thermal,1.0
1020,Thermal,1.0
1021,Thermal,1.0
1022,Thermal,1.0
1023,Thermal,1.0
1024,Thermal,1.0
1025,Thermal,1.0
1026,Thermal,1.0
1027,Thermal,1.0
1028,Thermal,1.0
1029,Thermal,1.0
1030,Thermal,1.0
1031,Thermal,1.0
1032,Thermal,1.0
1033,Thermal,1.0
1034,Thermal,1.0
1035,Thermal,1.0
1036,Thermal,1.0
1037,Thermal,1.0
1038,Thermal,1.0
1039,Thermal,1.0
1040,Thermal,1.0
1041,Thermal,1.0
1042,Thermal,1.0
1043,Thermal,1.0
1044,Thermal,1.0
1045,Thermal,1.0
1046,Thermal,1.0
1047,Thermal,1.0
1048,Thermal,1.0
1049,Thermal,1.0
1050,Thermal,1.0
1051,Thermal,1.0
1052,Thermal,1.0
1053,Thermal,1.0
1054,Thermal,1.0
1055,Thermal,1.0
1056,Thermal,1.0
1057,Thermal,1.0
1058,Thermal,1.0
1059,Thermal,1.0
1060,Thermal,1.0
1061,Thermal,1.0
1062,Thermal,1.0
1063,Thermal,1.0
1064,Thermal,1.0
1065,Thermal,1.0
1066,Thermal,1.0
1067,Thermal,1.0
1068,Thermal,1.0
1069,Thermal,1.0
1070,Thermal,1.0
1071,Thermal,1.0
1072,Thermal,1.0
1073,Thermal,1.0
1074,Thermal,1.0
1075,Thermal,1.0
1076,Thermal,1.0
1077,Thermal,1.0
1078,Thermal,1.0
1079,Thermal,1.0
1080,Thermal,1.0
1081,Thermal,1.0
1082,Thermal,1.0
1083,Thermal,1.0
1084,Thermal,1.0
1085,Thermal,1.0
1086,Thermal,1.0
1087,Thermal,1.0
1088,Thermal,1.0
1089,Thermal,1.0
1090,Thermal,1.0
1091,Thermal,1.0
1092,Thermal,1.0
1093,Thermal,1.0
1094,Thermal,1.0
1095,Thermal,1.0
1096,Thermal,1.0
1097,Thermal,1.0
1098,Thermal,1.0
1099,Thermal,1.0
1100,Thermal,1.0
1101,Thermal,1.0
1102,Thermal,1.0
1103,Thermal,1.0
1104,Thermal,1.0
1105,Thermal,1.0
1106,Thermal,1.0
1107,Thermal,1.0
1108,Thermal,1.0
1109,Thermal,1.0
1110,Thermal,1.0
1111,Thermal,1.0
1112,Thermal,1.0
1113,Thermal,1.0
1114,Thermal,1.0
1115,Thermal,1.0
1116,Thermal,1.0
1117,Thermal,1.0
1118,Thermal,1.0
1119,Thermal,1.0
1120,Thermal,1.0
1121,Thermal,1.0
1122,Thermal,1.0
1123,Thermal,1.0
1124,Thermal,1.0
1125,Thermal,1.0
1126,Thermal,1.0
1127,Thermal,1.0
1128,Thermal,1.0
1129,Thermal,1.0
1130,Thermal,1.0
1131,Thermal,1.0
1132,Thermal,1.0
1133,Thermal,1.0
1134,Thermal,1.0
1135,Thermal,1.0
1136,Thermal,1.0
1137,Thermal,1.0
1138,Thermal,1.0
1139,Thermal,1.0
1140,Thermal,1.0
1141,Thermal,1.0
1142,Thermal,1.0
1143,Thermal,1.0
1144,Thermal,1.0
1145,Thermal,1.0
1146,Thermal,1.0
1147,Thermal,1.0
1148,Thermal,1.0
1149,Thermal,1.0
1150,Thermal,1.0
1151,Thermal,1.0
1152,Thermal,1.0
1153,Thermal,1.0
1154,Thermal,1.0
1155,Thermal,1.0
1156,Thermal,1.0
1157,Thermal,1.0
1158,Thermal,1.0
1159,Thermal,1.0
1160,Thermal,1.0
1161,Thermal,1.0
1162,Thermal,1.0
1163,Thermal,1.0
1164,Thermal,1.0
1165,Thermal,1.0
1166,Thermal,1.0
1167,Thermal,1.0
1168,Thermal,1.0
1169,Thermal,1.0
1170,Thermal,1.0
1171,Thermal,1.0
1172,Thermal,1.0
1173,Thermal,1.0
1174,Thermal,1.0
1175,Thermal,1.0
1176,Thermal,1.0
1177,Thermal,1.0
1178,Thermal,1.0
1179,Thermal,1.0
1180,Thermal,1.0
1181,Thermal,1.0
1182,Thermal,1.0
1183,Thermal,1.0
1184,Thermal,1.0
1185,Thermal,1.0
1186,Thermal,1.0
1187,Thermal,1.0
1188,Thermal,1.0
1189,Thermal,1.0
1190,Thermal,1.0
1191,Thermal,1.0
1192,Thermal,1.0
1193,Thermal,1.0
1194,Thermal,1.0
1195,Thermal,1.0
1196,Thermal,1.0
1197,Thermal,1.0
1198,Thermal,1.0
1199,Thermal,1.0
1200,Thermal,1.0
1201,Thermal,1.0
1202,Thermal,1.0
1203,Thermal,1.0
1204,Thermal,1.0
1205,Thermal,1.0
1206,Thermal,1.0
1207,Thermal,1.0
1208,Thermal,1.0
1209,Thermal,1.0
1210,Thermal,1.0
1211,Thermal,1.0
1212,Thermal,1.0
1213,Thermal,1.0
1214,Thermal,1.0
1215,Thermal,1.0
1216,Thermal,1.0
1217,Thermal,1.0
1218,Thermal,1.0
1219,Thermal,1.0
1220,Thermal,1.0
1221,Thermal,1.0
1222,Thermal,1.0
1223,Thermal,1.0
1224,Thermal,1.0
1225,Thermal,1.0
1226,Thermal,1.0
1227,Thermal,1.0
1228,Thermal,1.0
1229,Thermal,1.0
1230,Thermal,1.0
1231,Thermal,1.0
1232,Thermal,1.0
1233,Thermal,1.0
1234,Thermal,1.0
1235,Thermal,1.0
1236,Thermal,1.0
1237,Thermal,1.0
1238,Thermal,1.0
1239,Thermal,1.0
1240,Thermal,1.0
1241,Thermal,1.0
1242,Thermal,1.0
1243,Thermal,1.0
1244,Thermal,1.0
1245,Thermal,1.0
